,name,longitude,latitude,state,city,tsne_X,tsne_Y,trendy hotel,outdoors,upscale,live entertainment & dancing,hookah & karoke,brunch place,cigar lounge,russian,arcade & video games,price,whiskey presence,vodka presence,beer presence,wine presence,tequila presence,rum presence,shot presence,gin presence,brandy presence,soju presence,cider presence,sake presence
459,The Whining Pig - Gilbert,-111.756208,33.304851,AZ,Gilbert,10.768693,-8.457417,-0.12731658255456377,0.4578879551691098,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5220005702431113,-0.10390530757896724,-0.13681929499429643,1.5152352178665491,-2.049495809906267,-0.20671724601060332,-0.32709286908919666,2.5869969354609337,1.5764443311430436,-0.17196027072227987,-0.11983960241328194,-0.3868215569824285,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.1595880750515854,-0.1738812674486457
460,Ann's Asian Bistro & Bar,-112.303818,33.639932,AZ,Surprise,-6.9783883,2.60726,-0.12731658255456377,-0.042318314908080114,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.33316317695425796,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6004550213014651,-0.23462161914872962,-0.17196027072227987,0.11048583561659675,-0.2676756609806594,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
461,Sauce Pizza & Wine,-111.997858286,33.4358912122,AZ,Phoenix,-10.943259,8.052072,-0.12731658255456377,0.21356247417010546,1.3575200383539654,-0.2877679016488073,-0.11201938503914317,-0.16741080443839124,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.5304140474244687,0.2922684518990359,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
462,Rice & Company,-115.175779,36.095927,NV,Las Vegas,-12.315212,3.25465,2.672108584988606,-0.27622669741690187,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.137407490142583,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.028070264219407337,-0.5893311163777797,-0.2838751018405553,-0.05440531587387873,-0.06738925513915116,-0.2893921721781016,-0.09223546338377304,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,4.48178809979964
463,Rowley Inn,-81.6878849,41.4689993,OH,Cleveland,12.929696,2.578346,-0.12731658255456377,0.8186466697450223,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.20671724601060332,-0.32709286908919666,0.37035950254926076,-0.3528331842160574,-0.17196027072227987,-0.11983960241328194,-0.27783014075353746,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.059189786135447266,-0.1738812674486457
464,Walnut Grill - Bridgeville,-80.0867033,40.3955602,PA,Bridgeville,-6.3036304,2.05397,-0.12731658255456377,-0.01992726328483136,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.2209692339188198,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.001181947126550301,-0.2527005649967275,-0.04030123821613591,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
465,The VUE at Augusta Ranch,-111.6314222,33.3718656,AZ,Mesa,-6.669794,1.940039,-0.12731658255456377,0.0670954213067035,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.09618881219356988,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.5718108489305507,0.08454530740958359,-0.17196027072227987,-0.11983960241328194,-0.11454970051177275,0.13703512740319354,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
466,Mercadito,-115.335128546,36.1571094692,NV,Las Vegas,-11.481556,-1.7771695,-0.12731658255456377,0.2734689373331471,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.1281410262403301,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.10718061356602636,-0.5433183667928451,-0.29461567850461773,0.9807630729367993,-0.11983960241328194,-0.0216020540573234,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
467,Ocean One Bar and Grille,-115.170512,36.108854,NV,Las Vegas,-7.116274,-2.5221882,-0.12731658255456377,0.4927505779943834,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5331283721440523,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.18119450624055405,0.03287474821531729,-0.5105751448622009,-0.2750143181173164,-0.115354547529486,-0.06932722982985205,-0.05708215913551273,-0.09552499100635903,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.12174582313874444
468,Buffalo Wild Wings,-79.8098764703,40.430686698,PA,Wilkins Township,-4.9672756,-5.3282204,-0.12731658255456377,0.9193269886645955,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.22202136894441643,-0.36748385407073886,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
469,Holy Spirits,-111.923509,33.4998,AZ,Scottsdale,-2.2101398,-2.102262,-0.12731658255456377,0.32387368438890474,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.3526039548837232,1.3483082298355598,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.11288840573672967,-0.32709286908919666,-0.35011972382377227,-0.2833467295915292,0.18245914538782507,-0.11983960241328194,-0.17674002122354257,3.0397416828844457,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
470,Heart Bar,-115.172388637,36.1100951734,NV,Las Vegas,8.340274,7.51141,2.6484272893131298,-0.13299929965141064,-0.2038529634096985,1.5248532451341525,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,1.4498327754758982,1.3106714993810242,-0.03371377836084443,-0.20671724601060332,2.797177795584809,-0.6170586823451927,-0.17431529403171778,-0.17196027072227987,0.06283229671386323,0.4550431752683162,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.2032018168272781
471,The Roosevelt,-112.0699779,33.4571599,AZ,Phoenix,4.9773736,-9.794303,-0.12731658255456377,0.4164103881964757,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.3162181289615187,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,1.9932993702495514,1.5179987396471635,-0.17196027072227987,-0.0179648894385279,-0.29579575881324477,-0.1812649367821484,0.8411525647346115,-0.05393848935338279,-0.030911242379035652,0.24671140347450007
472,Grand Electric,-79.4316079,43.6416745,ON,Toronto,-5.767365,0.96128297,-0.12731658255456377,-0.010234720189451093,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.08923413142884766,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.14090578429899586,-0.27806481212190975,-0.38506265076306617,-0.3436429237758471,0.1749795148530339,-0.0854403486815468,0.47135946430776376,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
473,Rott n' Grapes,-112.074298155,33.5071180897,AZ,Phoenix,-5.4517155,10.994662,-0.12731658255456377,-0.05630886893535095,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.10735558841097247,1.3568121145683472,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,1.5513923210206948,3.6843233656127876,-0.17196027072227987,-0.11983960241328194,-0.1637693563279538,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.763534371167269,-0.1738812674486457
474,T-Bird Lounge & Restaurant,-115.2164324,36.0298542,NV,Las Vegas,1.1512334,2.6576788,-0.12731658255456377,0.7608821661283655,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,0.8421464366648282,-0.03371377836084443,-0.20671724601060332,0.2537010365232788,-0.16010322456055476,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,3.8978179513633906,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
475,Tiki Lounge,-79.9773733,40.4287795,PA,Pittsburgh,5.753341,-1.2118033,-0.12731658255456377,0.21818606530168635,-0.2038529634096985,2.1530940266487804,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.3245041167033737,-0.39007792389480456,-0.17196027072227987,0.4377904054485296,0.07864554390486557,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
476,Shake Shack,-112.07333837,33.5105643382,AZ,Phoenix,-9.125547,-9.3463955,-0.12731658255456377,0.8557184819324869,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.4325911535861412,-0.19522805963541906,-0.17196027072227987,-0.11983960241328194,-0.4502902835991748,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
477,Czehoski,-79.4074016,43.6465832,ON,Toronto,-2.5932937,3.403652,-0.12731658255456377,-0.49135271343736553,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.4675400722814209,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.032623110505958494,1.1461404524643997,0.059604250046176435,0.5692012249041458,-0.17196027072227987,-0.11983960241328194,-0.1468125846595743,0.6960010937774526,-0.1777358974749815,-0.05393848935338279,0.022458704824665048,-0.1738812674486457
478,Revolver Saloon,-115.243890237,36.2500565652,NV,Las Vegas,8.634125,-0.24439256,-0.12731658255456377,-0.4589975572356765,-0.2038529634096985,6.040903918195676,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.20671724601060332,-0.32709286908919666,0.09406313787124455,-0.39007792389480456,0.2677823381550726,-0.11983960241328194,1.1494384051009883,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
479,Rusty Bucket Restaurant & Tavern,-80.830612,35.14662,NC,Charlotte,-2.022478,-10.005985,-0.12731658255456377,0.9007574676629602,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.031001858384797437,0.3085321171240407,-0.2849163059783421,-0.17196027072227987,-0.11983960241328194,-0.2915685545639019,0.17136160491337746,-0.1777358974749815,-0.05393848935338279,0.0493468166338651,-0.1738812674486457
480,Brentwood Cafe & Tavern,-115.2519887,36.0554519,NV,Las Vegas,-3.4500585,-5.787938,-0.12731658255456377,0.7919209096921722,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.0023478896069523197,-0.17791466041506346,-0.3131855581064234,-0.17196027072227987,-0.11983960241328194,-0.02920916824984586,0.012110908663785166,-0.1777358974749815,-0.05393848935338279,-0.021776575893696366,-0.1738812674486457
481,Epicure Cafe & Grill,-79.4012788,43.6477412,ON,Toronto,-4.1857495,4.358579,-0.12731658255456377,-0.6732765950089745,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.8031562800502025,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.024084841281137304,-0.36592294611920023,-0.015898213633903212,0.10415718136349955,-0.11983960241328194,-0.2506728111283985,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.334742427621205
482,Saveeda's American Bistro,-80.6994116,34.9997055,NC,Wesley Chapel,-3.259796,6.5776753,-0.12731658255456377,-0.9634228652296833,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.1267545669727115,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.3953690598909788,0.33538483158687854,-0.17196027072227987,-0.11983960241328194,-0.18643982279763502,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
483,McNultys Bier Markt,-81.7042274,41.4847068,OH,Cleveland,6.800169,-11.534929,-0.12731658255456377,0.6106710877585154,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.46903620309386046,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.06856512557788517,-0.32709286908919666,2.6694723651034304,-0.06712998758360372,-0.17196027072227987,-0.11983960241328194,-0.3667309733457666,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.20277013480046202,-0.1738812674486457
484,Elephant Bar Restaurant,-111.929248,33.6577429,AZ,Phoenix,-7.878903,-1.2598262,-0.12731658255456377,0.4816893650243806,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.36604021713613866,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.4546929493495579,-0.2806239950429763,-0.17196027072227987,-0.11983960241328194,-0.2825965292183578,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
485,Primanti Bros,-79.9438113,40.323927,PA,Pittsburgh,-8.684648,-5.8847775,-0.12731658255456377,0.9049635880605829,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.09488245352561234,-0.32709286908919666,-0.26475705752300227,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.19559315667741242,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.44219813784722983
486,Fifth Pubhouse,-79.3895518,43.6491668,ON,Toronto,-4.3249836,0.24945049,-0.12731658255456377,-0.07343250852718027,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.0489464228059405,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.08662333764845703,0.4318150560541154,-0.24313977283344604,-0.17196027072227987,-0.11983960241328194,0.10289329949806823,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
487,1410 World Bier Haus,-114.0934629,51.038004,AB,Calgary,5.829259,-12.38141,-0.12731658255456377,0.818656357884418,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.5236474996952744,2.2309368954158737,-0.18864158535059475,-0.17196027072227987,-0.11983960241328194,0.12019686217490774,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.44219813784722983
488,Divine Cafe at the Springs Preserve,-115.190288481,36.1707064994,NV,Las Vegas,-4.135985,5.424908,-0.12731658255456377,-0.6532368254590531,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.876781136515668,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.5405207089685162,-0.18641048666418739,-0.17196027072227987,-0.11983960241328194,-0.22757189276372333,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
489,Spacco Restaurant and Bar,-79.398779,43.7105544,ON,Toronto,7.295524,-5.8061643,-0.12731658255456377,0.20839928303218472,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.42284325097586173,-0.10390530757896724,-0.13681929499429643,1.014075198789343,-0.03371377836084443,-0.20671724601060332,0.05520185359243272,-0.49379226206486104,0.06251638106212253,-0.17196027072227987,-0.11983960241328194,0.6238619555343045,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.0951976112741466,-0.1738812674486457
490,Vices et Versa,-73.6119765,45.5317989,QC,Montréal,7.308075,-9.4578705,-0.12731658255456377,-1.5201977408681302,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.7574625219281919,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.1600246001341698,3.2093115409452264,-0.24590473804158985,-0.17196027072227987,-0.11983960241328194,-0.3305679227997751,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,1.3168672763214786,-0.1738812674486457
491,Barroco,-81.7783377,41.4770749,OH,Lakewood,-8.478788,-1.021734,-0.12731658255456377,0.5107690493703931,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.28805678505928584,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.2687892337767474,-0.5571793702198836,-0.2865404236295616,0.1030910908149058,0.0028820595485839176,-0.2516794148519558,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
492,Creekside Restaurant & Bar,-81.6260276,41.3222428,OH,Brecksville,-9.853457,8.663823,-0.12731658255456377,-0.2636004095645283,1.7358647165138033,-0.2877679016488073,-0.11201938503914317,0.3326217668648938,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.17566808732995579,-0.32709286908919666,-0.48294458689079833,0.12070707741372738,-0.17196027072227987,-0.11983960241328194,-0.31119486000727964,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
493,Jack Astor's Bar & Grill,-79.2542471336,43.7775381858,ON,Scarborough,-7.2785172,-1.7773443,-0.12731658255456377,0.6035309290239177,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.36163157635749876,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.2547582836730869,-0.35569816419134564,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
494,The Blind Pig,-115.181590095,36.1073888656,NV,Las Vegas,-6.157335,0.5314431,-0.12731658255456377,0.1293329095243361,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.04876386230685081,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.11341189234144726,0.0018971428045802788,-0.3911729276882068,-0.23428293438893422,-0.06849142157466753,0.0186567394086059,-0.12060162714603354,0.053819424348202194,-0.1777358974749815,-0.05393848935338279,-0.07314347049693522,-0.1738812674486457
495,Playa Cabana,-79.4011840224,43.6759577693,ON,Toronto,-14.691735,-2.3857615,-0.12731658255456377,-0.12471359182827214,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.3727212069161632,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.1693838190012138,-0.5714696629229823,-0.3153939550350714,3.1140536890870743,0.04613904222443741,-0.10159821634016829,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
496,Coach House,-111.9299155,33.494512,AZ,Scottsdale,11.287648,0.6912558,-0.12731658255456377,0.5632229846983227,-0.2038529634096985,1.2748320600307488,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.20671724601060332,0.36718950083836016,-0.14323939218993118,-0.34898028011135945,-0.08097904129937938,-0.11983960241328194,0.17585334059332428,0.3699673582821219,-0.1777358974749815,-0.05393848935338279,-0.046593851611441556,-0.1738812674486457
497,Door FiftyFive,-79.5845165,43.5522613,ON,Mississauga,0.3667316,-1.1726776,-0.12731658255456377,-0.21938227346285058,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.19888876623838514,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,2.1353929207003213,-0.09114534493412853,-0.12312859209472188,-0.3621443691357442,0.19907255551798628,0.045706806170693365,0.3644407048809991,0.9427321648723404,-0.1777358974749815,-0.05393848935338279,0.017357165753723057,-0.1738812674486457
498,Communist's Daughter,-79.4209544,43.6492,ON,Toronto,10.701723,0.14083518,-0.12731658255456377,-0.016849370756829945,-0.2038529634096985,1.937863346599647,-0.11201938503914317,-0.2486343467259576,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,0.694907118918715,-0.32709286908919666,0.122367399212107,-0.3524411343247022,0.0779986859027415,-0.11983960241328194,0.6686742633394637,0.575954163279823,-0.1777358974749815,-0.05393848935338279,0.23004301464185775,-0.1738812674486457
499,CraftHaus Brewery,-115.0169916,36.0547038,NV,Henderson,11.045998,-9.913416,-0.12731658255456377,0.7035738858032495,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,0.8526003010659289,-2.049495809906267,-0.059037393134249445,-0.32709286908919666,4.733563331557358,-0.31610216508460337,-0.008194057761058972,-0.11983960241328194,-0.35675495940204477,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.11342794221657936,-0.1738812674486457
500,Tqla,-111.754566,33.381723,AZ,Mesa,-15.22831,-2.5710082,-0.12731658255456377,0.7299673133168305,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5638774340885742,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6067694799005938,-0.37473245175248815,6.248659280353913,-0.11983960241328194,0.9320347217995419,-0.1812649367821484,0.7318297683601916,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
501,Shotgun Betty's Rock & Roll Saloon,-111.923061,33.499798,AZ,Scottsdale,6.7499847,-2.1684642,-0.12731658255456377,0.1508805058601995,-0.2038529634096985,2.7924417857349995,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,0.9125038528930621,-0.03371377836084443,0.045207208896117984,0.3835255566013615,-0.21745305449344188,-0.2638839823950496,0.10740562197627343,0.8773340587043105,1.862614730901239,0.6650387632871136,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.3407262357984973
502,Echo 5 Sports Pub,-111.683097,33.4682812,AZ,Mesa,-1.6940002,-5.757211,-0.12731658255456377,0.9167954484825127,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.018916511009107694,-0.07800444879968504,-0.31710863799358574,-0.17196027072227987,-0.11983960241328194,0.1749767634043918,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
503,Napa on Providence,-80.8260918945,35.1968338368,NC,Charlotte,-3.4912531,9.294479,-0.12731658255456377,-1.7832832762768844,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,2.0536102358240416,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.00017723386448180488,-0.1811929507710869,-0.5023704310616673,1.8554020335485,-0.057244807536883595,-0.11983960241328194,-0.40306872461903337,0.16625107532358724,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
504,Jack Astor's Bar & Grill,-79.5601256,43.6143023,ON,Toronto,0.87404996,-5.4572554,-0.12731658255456377,0.9710358179990046,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.2705341268585089,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,0.734233009943308,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
505,Kickstand Burgers & Bar,-80.8192784,35.2217019,NC,Charlotte,0.19013275,-8.5695915,-0.12731658255456377,0.9650702727711347,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.21999612053654163,0.4276308481559125,-0.30132450168161995,-0.17196027072227987,-0.11983960241328194,0.12467615322245836,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.005786440967288696,-0.018769076753584857
506,Bridgetown Taphouse,-80.2302494,40.5913083,PA,Ambridge,2.1030798,-10.126064,-0.12731658255456377,0.9337432336653119,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.11288840573672967,-0.32709286908919666,1.0456892075670003,-0.33671232674316687,-0.17196027072227987,-0.11983960241328194,-0.17674002122354257,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,1.090644843905722,-0.1738812674486457
507,The Great Dane,-89.4233251476,43.0180908538,WI,Fitchburg,1.1313205,2.4257948,-0.12731658255456377,0.8064378526266069,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,1.4702742699958553,-0.36192441988567287,0.015016901556279424,-0.11983960241328194,-0.15829512295469744,-0.1812649367821484,3.159725522046205,-0.05393848935338279,0.14483137116889844,-0.1738812674486457
508,Jack Astor's Bar & Grill,-79.6492044,43.5932822,ON,Mississauga,-6.9767413,-7.938917,-0.12731658255456377,0.8588583198366242,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.30208581322935296,-0.3213184044878868,-0.17196027072227987,-0.11983960241328194,-0.29579575881324477,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
509,L.A. Boil Seafood,-79.6813199,43.5240253,ON,Mississauga,-8.129597,-1.0600127,-0.12731658255456377,0.3920614516753596,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.3122487447311256,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6176026769377934,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.22393328657441552,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
510,Aladdin's Eatery,-79.9199427,40.4378199,PA,Pittsburgh,7.3852906,4.304924,-0.12731658255456377,-0.11707698934464253,-0.2038529634096985,-0.2877679016488073,2.3714485673122683,0.1636347956660682,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6217591865195812,-0.1331561268294352,-0.17196027072227987,-0.11983960241328194,-0.3771251435625785,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
